Year,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),Tariffs on Imports (US$ Thousand),Trade Deficit (US$ Thousand)
2018,Miscellaneous,14619921.02,91648624.33,12.17,16.27,1.69,3.76,7.82,3.24,1.31,827.0,37.0,44.26,9.79,8.95,132.52,0.0,498215.51,27194502.61,56958657.22,3.24,1.31,827.0,37.0,44.26,9.79,8.95,132.52,0.0,498215.51,27194502.61,56958657.22,10061965.9657,77028703.31
2018,Plastic or Rubber,6462543.73,25057709.34,5.38,4.45,1.23,2.32,0.64,3.56,4.05,363.0,77.69,22.31,0.0,0.0,14.0,0.0,0.0,23502230.36,199465.93,3.56,4.05,363.0,77.69,22.31,0.0,0.0,14.0,0.0,0.0,23502230.36,199465.93,18258882.766684,18595165.61
2018,Raw materials,18517299.18,4959611.36,15.41,0.88,0.67,9.78,-10.45,1.53,1.34,532.0,21.62,51.32,0.0,27.07,350.0,0.0,0.0,1948249.09,999616.36,1.53,1.34,532.0,21.62,51.32,0.0,27.07,350.0,0.0,0.0,1948249.09,999616.36,421211.453258,-13557687.82
2018,Stone and Glass,2489186.2,12134697.6,2.07,2.15,0.9,8.73,-5.56,3.27,4.91,381.0,63.52,34.65,0.0,1.84,38.0,0.0,0.0,9559810.37,2025700.4,3.27,4.91,381.0,63.52,34.65,0.0,1.84,38.0,0.0,0.0,9559810.37,2025700.4,6072391.5470239995,9645511.399999999
2018,Textiles and Clothing,1714732.04,42479673.9,1.43,7.54,0.76,4.77,1.3,8.91,10.92,1626.0,80.87,12.79,1.05,5.29,32.0,0.0,17173.37,41639683.35,677438.89,8.91,10.92,1626.0,80.87,12.79,1.05,5.29,32.0,0.0,17173.37,41639683.35,677438.89,33674011.92514501,40764941.86
2018,Transportation,27663291.74,20271284.24,23.02,3.6,3.47,3.5,-0.08,2.28,1.68,214.0,50.0,50.0,0.0,0.0,25.0,0.0,0.0,17052423.53,2577598.66,2.28,1.68,214.0,50.0,50.0,0.0,0.0,25.0,0.0,0.0,17052423.53,2577598.66,8526211.765,-7392007.5
2018,Vegetable,4996324.2,1745615.77,4.16,0.31,1.82,0.94,-25.03,2.56,2.25,459.0,30.94,27.23,0.44,41.39,29.8,0.0,335.75,1493240.72,266183.01,2.56,2.25,459.0,30.94,27.23,0.44,41.39,29.8,0.0,335.75,1493240.72,266183.01,462008.678768,-3250708.43
2018,Wood,6823121.5,11399590.1,5.68,2.02,1.89,5.26,-4.2,0.67,0.9,454.0,18.06,81.06,0.0,0.88,18.0,0.0,0.0,2774482.36,6507073.23,0.67,0.9,454.0,18.06,81.06,0.0,0.88,18.0,0.0,0.0,2774482.36,6507073.23,501071.5142159999,4576468.6
2019,All Products,106626645.08,472464913.74,100.0,100.0,1.0,-1.28,-10.92,7.87,2.98,9363.0,54.37,37.43,1.64,6.55,3000.0,0.0,1804543.52,230606635.01,221121291.22,7.87,2.98,9363.0,54.37,37.43,1.64,6.55,3000.0,0.0,1804543.52,230606635.01,221121291.22,125380827.45493698,365838268.66
2019,Animal,2526257.07,1867857.2,2.37,0.4,0.85,20.17,-1.59,1.02,0.14,153.0,19.61,73.2,0.0,7.19,80.93,0.0,0.0,203775.48,1563717.35,1.02,0.14,153.0,19.61,73.2,0.0,7.19,80.93,0.0,0.0,203775.48,1563717.35,39960.371628,-658399.8699999999
2019,Capital goods,37001937.85,216705580.46,34.7,45.87,1.16,-3.26,-8.44,1.29,0.45,1513.0,41.24,57.83,0.26,0.66,25.0,0.0,30716.61,61097742.59,145219301.86,1.29,0.45,1513.0,41.24,57.83,0.26,0.66,25.0,0.0,30716.61,61097742.59,145219301.86,25196709.044116005,179703642.61
2019,Chemicals,13088114.8,15286738.19,12.27,3.24,1.75,-0.15,-3.85,2.89,2.76,1516.0,69.26,29.88,0.0,0.86,6.5,0.0,0.0,9388004.79,4753315.02,2.89,2.76,1516.0,69.26,29.88,0.0,0.86,6.5,0.0,0.0,9388004.79,4753315.02,6502132.117554001,2198623.3899999987
2019,Consumer goods,19480407.28,211736915.16,18.27,44.82,1.47,1.95,-7.03,17.91,5.65,3349.0,61.21,26.9,3.22,8.66,3000.0,0.0,1528486.84,146366612.49,58087800.64,17.91,5.65,3349.0,61.21,26.9,3.22,8.66,3000.0,0.0,1528486.84,146366612.49,58087800.64,89591003.50512901,192256507.88
2019,Food Products,1183717.1,2384565.89,1.11,0.5,1.16,2.05,-10.53,134.56,48.0,607.0,43.49,22.9,3.29,30.31,3000.0,0.0,328085.15,1930440.02,400476.45,134.56,48.0,607.0,43.49,22.9,3.29,30.31,3000.0,0.0,328085.15,1930440.02,400476.45,839548.364698,1200848.79
2019,Footwear,283665.45,18249839.2,0.27,3.86,0.72,10.2,22.19,7.61,12.85,197.0,69.04,17.77,1.52,11.68,49.08,0.0,20856.36,16493271.6,1756567.6,7.61,12.85,197.0,69.04,17.77,1.52,11.68,49.08,0.0,20856.36,16493271.6,1756567.6,11386954.71264,17966173.75
2019,Fuels,3765817.36,298981.0,3.53,0.06,0.2,0.13,-37.48,0.16,0.01,32.0,0.0,90.63,0.0,9.38,18.48,0.0,0.0,165041.64,133939.36,0.16,0.01,32.0,0.0,90.63,0.0,9.38,18.48,0.0,0.0,165041.64,133939.36,0.0,-3466836.36
2019,Hides and Skins,609925.24,5337046.4,0.57,1.13,1.29,-2.58,-17.42,4.16,10.71,204.0,83.82,15.69,0.0,0.49,20.0,0.0,0.0,5326205.56,10840.84,4.16,10.71,204.0,83.82,15.69,0.0,0.49,20.0,0.0,0.0,5326205.56,10840.84,4464425.500391999,4727121.16
2019,Intermediate goods,19988205.19,31568273.95,18.75,6.68,1.01,-4.76,-14.81,4.86,2.6,3539.0,59.0,36.17,0.79,4.04,3000.0,0.0,215193.17,16719171.91,11794000.56,4.86,2.6,3539.0,59.0,36.17,0.79,4.04,3000.0,0.0,215193.17,16719171.91,11794000.56,9864311.4269,11580068.759999998
2019,Mach and Elec,24161491.63,222987746.97,22.66,47.2,0.88,-2.5,0.45,1.36,0.64,1329.0,43.49,56.43,0.0,0.08,15.0,0.0,0.0,69339498.69,146549024.04,1.36,0.64,1329.0,43.49,56.43,0.0,0.08,15.0,0.0,0.0,69339498.69,146549024.04,30155747.980281,198826255.34
2019,Metals,3029391.28,25711061.09,2.84,5.44,0.75,-4.86,-13.27,1.75,2.6,928.0,42.03,52.8,2.8,2.37,15.0,0.0,1033990.82,19051397.67,6659663.43,1.75,2.6,928.0,42.03,52.8,2.8,2.37,15.0,0.0,1033990.82,19051397.67,6659663.43,8007302.440701001,22681669.81
2019,Minerals,441893.8,533481.72,0.41,0.11,0.05,9.68,-39.08,0.3,0.08,87.0,6.9,89.66,0.0,3.45,33.09,0.0,0.0,68826.03,430528.04,0.3,0.08,87.0,6.9,89.66,0.0,3.45,33.09,0.0,0.0,68826.03,430528.04,4748.99607,91587.91999999998
2019,Miscellaneous,14603779.8,81651949.34,13.7,17.28,1.97,-0.8,-3.41,3.15,1.34,823.0,37.3,44.11,9.96,8.63,162.07,0.0,406097.92,23618088.04,49156397.71,3.15,1.34,823.0,37.3,44.11,9.96,8.63,162.07,0.0,406097.92,23618088.04,49156397.71,8809546.83892,67048169.54000001
2019,Plastic or Rubber,5540446.31,22263268.33,5.2,4.71,1.36,-2.68,-7.55,3.59,4.14,362.0,78.18,21.82,0.0,0.0,14.0,0.0,0.0,21199034.57,121341.32,3.59,4.14,362.0,78.18,21.82,0.0,0.0,14.0,0.0,0.0,21199034.57,121341.32,16573405.226826001,16722822.02
2019,Raw materials,18539661.18,3861917.31,17.39,0.82,0.53,2.76,-17.81,1.8,1.44,519.0,21.77,51.83,0.0,26.4,350.0,0.0,0.0,1580374.54,701077.95,1.8,1.44,519.0,21.77,51.83,0.0,26.4,350.0,0.0,0.0,1580374.54,701077.95,344047.537358,-14677743.87
2019,Stone and Glass,1958445.09,9642998.15,1.84,2.04,0.5,-10.57,-39.65,3.23,5.51,380.0,63.16,35.0,0.0,1.84,38.0,0.0,0.0,8350242.52,979412.5,3.23,5.51,380.0,63.16,35.0,0.0,1.84,38.0,0.0,0.0,8350242.52,979412.5,5274013.175631999,7684553.0600000005
2019,Textiles and Clothing,1344187.59,39069923.58,1.26,8.27,0.71,-2.91,-14.86,8.86,10.94,1623.0,80.53,12.94,1.29,5.24,32.0,0.0,15324.55,38442289.97,494988.42,8.86,10.94,1623.0,80.53,12.94,1.29,5.24,32.0,0.0,15324.55,38442289.97,494988.42,30957576.112841,37725735.989999995
2019,Transportation,19648398.14,16319791.79,18.43,3.45,3.08,-7.94,-21.77,2.22,1.61,216.0,49.54,50.46,0.0,0.0,25.0,0.0,0.0,13777319.78,2047899.02,2.22,1.61,216.0,49.54,50.46,0.0,0.0,25.0,0.0,0.0,13777319.78,2047899.02,6825284.219012,-3328606.3500000015
2019,Vegetable,9725016.16,1440900.04,9.12,0.3,2.01,0.08,-5.13,2.66,2.15,450.0,31.33,27.11,0.44,41.11,29.8,0.0,188.73,1246602.99,202562.34,2.66,2.15,450.0,31.33,27.11,0.44,41.11,29.8,0.0,188.73,1246602.99,202562.34,390560.716767,-8284116.12
2019,Wood,4716098.27,9418764.85,4.42,1.99,1.78,-7.76,-19.3,0.64,0.75,456.0,17.76,81.36,0.0,0.88,18.0,0.0,0.0,2006595.68,5860617.77,0.64,0.75,456.0,17.76,81.36,0.0,0.88,18.0,0.0,0.0,2006595.68,5860617.77,356371.392768,4702666.58
2020,All Products,124648507.63,457164215.51,100.0,100.0,1.0,-0.23,4.95,3.54,2.44,9305.0,53.39,38.4,2.1,6.11,350.0,0.0,2698893.29,202226446.21,232091183.84,3.54,2.44,9305.0,53.39,38.4,2.1,6.11,350.0,0.0,2698893.29,202226446.21,232091183.84,107968699.63151902,332515707.88
2020,Animal,4453112.88,1597544.32,3.57,0.35,1.34,11.2,46.36,1.01,0.13,151.0,19.21,72.85,0.66,7.28,81.53,0.0,6437.24,142136.98,1385167.86,1.01,0.13,151.0,19.21,72.85,0.66,7.28,81.53,0.0,6437.24,142136.98,1385167.86,27304.513858000006,-2855568.5599999996
2020,Capital goods,40443094.9,212329522.28,32.45,46.44,0.93,2.78,-3.28,1.25,0.37,1499.0,35.96,63.18,0.6,0.27,25.0,0.0,33470.82,38065656.93,163606124.89,1.25,0.37,1499.0,35.96,63.18,0.6,0.27,25.0,0.0,33470.82,38065656.93,163606124.89,13688410.232028002,171886427.38
2020,Chemicals,14050299.96,16929002.21,11.27,3.7,1.83,-1.51,6.06,2.88,2.61,1499.0,68.71,30.42,0.07,0.8,6.5,0.0,67126.82,9133094.98,5579475.0,2.88,2.61,1499.0,68.71,30.42,0.07,0.8,6.5,0.0,67126.82,9133094.98,5579475.0,6275349.560757999,2878702.25
2020,Consumer goods,21244970.14,202393688.82,17.04,44.27,1.5,-1.18,5.16,4.81,4.56,3338.0,60.99,27.23,3.89,7.88,131.8,0.0,1622998.44,143099992.27,51222220.99,4.81,4.56,3338.0,60.99,27.23,3.89,7.88,131.8,0.0,1622998.44,143099992.27,51222220.99,87276685.285473,181148718.68
2020,Food Products,1291470.72,2494498.23,1.04,0.55,1.13,1.37,5.03,6.92,6.48,589.0,44.99,22.07,3.06,29.88,350.0,0.0,359954.85,1989031.03,459931.38,6.92,6.48,589.0,44.99,22.07,3.06,29.88,350.0,0.0,359954.85,1989031.03,459931.38,894865.060397,1203027.51
2020,Footwear,189266.6,12547617.63,0.15,2.74,0.37,3.11,-22.25,7.63,12.68,197.0,69.04,17.77,3.05,10.15,50.26,0.0,783212.36,11171372.79,1376244.84,7.63,12.68,197.0,69.04,17.77,3.05,10.15,50.26,0.0,783212.36,11171372.79,1376244.84,7712715.774216,12358351.030000001
2020,Fuels,9894712.51,106313.18,7.94,0.02,0.56,-11.33,55.93,0.21,0.01,28.0,0.0,89.29,0.0,10.71,19.69,0.0,0.0,27107.12,79206.06,0.21,0.01,28.0,0.0,89.29,0.0,10.71,19.69,0.0,0.0,27107.12,79206.06,0.0,-9788399.33
2020,Hides and Skins,537823.74,3035203.6,0.43,0.66,1.04,-3.4,-8.74,4.49,10.31,197.0,86.29,13.2,0.0,0.51,20.0,0.0,0.0,3025849.44,9354.15,4.49,10.31,197.0,86.29,13.2,0.0,0.51,20.0,0.0,0.0,3025849.44,9354.15,2611005.4817760005,2497379.8600000003
2020,Intermediate goods,22600731.28,29486204.38,18.13,6.45,0.98,-1.21,2.32,3.96,3.03,3515.0,58.78,36.42,0.97,3.84,162.84,0.0,311670.31,15326049.37,10138364.6,3.96,3.03,3515.0,58.78,36.42,0.97,3.84,162.84,0.0,311670.31,15326049.37,10138364.6,9008651.819686,6885473.099999998
2020,Mach and Elec,26701093.33,214486745.37,21.42,46.92,0.74,3.59,0.05,1.32,0.57,1313.0,38.77,61.16,0.0,0.08,12.5,0.0,0.0,47254779.28,160324239.73,1.32,0.57,1313.0,38.77,61.16,0.0,0.08,12.5,0.0,0.0,47254779.28,160324239.73,18320677.926856004,187785652.04000002
2020,Metals,2937304.42,24577671.35,2.36,5.38,0.48,10.92,-7.05,1.71,2.54,925.0,41.41,53.62,2.81,2.16,15.0,0.0,1106695.14,18238746.33,6338925.01,1.71,2.54,925.0,41.41,53.62,2.81,2.16,15.0,0.0,1106695.14,18238746.33,6338925.01,7552664.855252999,21640366.93
2020,Minerals,897221.87,244624.36,0.72,0.05,0.1,5.89,51.83,0.2,0.09,87.0,6.9,88.51,3.45,1.15,3.0,0.0,502.89,30260.84,200724.98,0.2,0.09,87.0,6.9,88.51,3.45,1.15,3.0,0.0,502.89,30260.84,200724.98,2087.99796,-652597.51
2020,Miscellaneous,15303754.43,80558057.35,12.28,17.62,1.75,-0.53,-1.56,2.7,1.45,824.0,34.1,47.45,13.47,4.98,162.84,0.0,343173.79,21895585.68,48480831.79,2.7,1.45,824.0,34.1,47.45,13.47,4.98,162.84,0.0,343173.79,21895585.68,48480831.79,7466394.71688,65254302.919999994
2020,Plastic or Rubber,5953976.31,24975546.79,4.78,5.46,1.26,0.15,1.33,3.6,4.09,361.0,77.84,22.16,0.0,0.0,14.0,0.0,0.0,23944697.61,115828.72,3.6,4.09,361.0,77.84,22.16,0.0,0.0,14.0,0.0,0.0,23944697.61,115828.72,18638552.619624,19021570.48
2020,Raw materials,34748492.59,3150231.81,27.88,0.69,0.86,-3.09,30.27,1.84,1.58,508.0,22.44,50.2,1.77,25.59,350.0,0.0,686.02,1310179.4,414789.4,1.84,1.58,508.0,22.44,50.2,1.77,25.59,350.0,0.0,686.02,1310179.4,414789.4,294004.25736,-31598260.780000005
2020,Stone and Glass,3666852.67,6982618.38,2.94,1.53,0.72,-22.44,-2.42,3.22,5.74,384.0,62.76,35.42,0.0,1.82,38.0,0.0,0.0,6404156.56,585456.78,3.22,5.74,384.0,62.76,35.42,0.0,1.82,38.0,0.0,0.0,6404156.56,585456.78,4019248.657055999,3315765.71
2020,Textiles and Clothing,2461338.56,44917277.51,1.97,9.83,1.16,-4.54,27.74,8.93,8.06,1609.0,80.8,12.87,1.37,4.97,32.0,0.0,31602.77,43971443.06,813063.2,8.93,8.06,1609.0,80.8,12.87,1.37,4.97,32.0,0.0,31602.77,43971443.06,813063.2,35528925.99248,42455938.949999996
2020,Transportation,12620578.6,14505808.55,10.12,3.17,2.39,-5.71,-12.55,2.18,1.79,220.0,49.55,50.45,0.0,0.0,25.0,0.0,0.0,12092875.57,1504276.01,2.18,1.79,220.0,49.55,50.45,0.0,0.0,25.0,0.0,0.0,12092875.57,1504276.01,5992019.844935,1885229.9500000011
2020,Vegetable,19030507.13,1420404.29,15.27,0.31,2.68,7.95,31.02,2.77,2.23,468.0,30.77,26.71,1.5,41.03,29.8,0.0,187.44,1250719.33,178194.71,2.77,2.23,468.0,30.77,26.71,1.5,41.03,29.8,0.0,187.44,1250719.33,178194.71,384846.337841,-17610102.84
2020,Wood,4659193.89,7785282.39,3.74,1.7,1.59,-2.38,-2.88,0.67,0.8,453.0,18.54,80.57,0.0,0.88,18.0,0.0,0.0,1654589.61,4660263.6,0.67,0.8,453.0,18.54,80.57,0.0,0.88,18.0,0.0,0.0,1654589.61,4660263.6,306760.913694,3126088.5
2021,All Products,151065177.39,541531352.24,100.0,100.0,1.0,13.78,14.82,3.61,2.53,9343.0,53.42,38.23,1.41,6.94,350.0,0.0,3244847.8,239305498.83,275075938.63,3.61,2.53,9343.0,53.42,38.23,1.41,6.94,350.0,0.0,3244847.8,239305498.83,275075938.63,127836997.474986,390466174.85
2021,Animal,5566717.48,1685294.3,3.69,0.31,1.58,5.06,15.4,1.3,0.15,203.0,31.53,54.68,0.49,13.3,78.42,0.0,4087.43,185646.45,1387182.2,1.3,0.15,203.0,31.53,54.68,0.49,13.3,78.42,0.0,4087.43,185646.45,1387182.2,58534.32568500001,-3881423.1800000006
2021,Capital goods,46558101.89,249163224.47,30.82,46.01,0.84,9.62,4.82,1.27,0.4,1508.0,36.27,62.86,0.6,0.27,25.0,0.0,42750.6,47149556.91,186862933.81,1.27,0.4,1508.0,36.27,62.86,0.6,0.27,25.0,0.0,42750.6,47149556.91,186862933.81,17101144.291257,202605122.57999998
2021,Chemicals,17485710.41,21462865.95,11.57,3.96,1.74,12.08,10.38,2.85,2.77,1509.0,68.65,30.48,0.07,0.8,6.5,0.0,71647.42,12200958.35,6015101.18,2.85,2.77,1509.0,68.65,30.48,0.07,0.8,6.5,0.0,71647.42,12200958.35,6015101.18,8375957.9072750015,3977155.539999999
2021,Consumer goods,27119897.32,240040308.19,17.95,44.33,1.76,12.38,22.91,4.93,4.74,3397.0,60.85,26.88,2.33,9.95,145.53,0.0,1734384.0,162692023.47,64329002.59,4.93,4.74,3397.0,60.85,26.88,2.33,9.95,145.53,0.0,1734384.0,162692023.47,64329002.59,98998096.281495,212920410.87
2021,Food Products,2016866.35,2728506.28,1.34,0.5,1.3,8.5,17.59,6.99,6.55,591.0,43.82,22.17,1.52,32.49,350.0,0.0,381677.25,2231387.08,431942.34,6.99,6.55,591.0,43.82,22.17,1.52,32.49,350.0,0.0,381677.25,2231387.08,431942.34,977793.818456,711639.9299999997
2021,Footwear,142190.68,17142862.18,0.09,3.17,0.23,8.96,-12.78,7.61,12.64,197.0,69.04,17.77,3.05,10.15,49.57,0.0,1001026.79,15098273.09,2044589.09,7.61,12.64,197.0,69.04,17.77,3.05,10.15,49.57,0.0,1001026.79,15098273.09,2044589.09,10423847.741336,17000671.5
2021,Fuels,15397138.05,160880.61,10.19,0.03,0.79,21.71,46.15,0.19,0.02,30.0,0.0,90.0,0.0,10.0,19.53,0.0,0.0,4084.98,156795.64,0.19,0.02,30.0,0.0,90.0,0.0,10.0,19.53,0.0,0.0,4084.98,156795.64,0.0,-15236257.440000001
2021,Hides and Skins,803589.38,3933353.4,0.53,0.73,0.97,20.33,17.2,4.58,10.36,186.0,86.56,12.9,0.0,0.54,20.0,0.0,0.0,3919573.8,13779.6,4.58,10.36,186.0,86.56,12.9,0.0,0.54,20.0,0.0,0.0,3919573.8,13779.6,3392783.08128,3129764.02
2021,Intermediate goods,28300782.91,38669389.63,18.73,7.14,0.89,15.15,10.26,4.03,2.94,3506.0,58.7,36.51,0.88,3.91,182.34,0.0,545144.52,20469283.6,12505508.06,4.03,2.94,3506.0,58.7,36.51,0.88,3.91,182.34,0.0,545144.52,20469283.6,12505508.06,12015469.473200003,10368606.720000003
2021,Mach and Elec,30511680.3,250340903.45,20.2,46.23,0.65,9.77,4.12,1.34,0.62,1320.0,39.17,60.76,0.0,0.08,15.0,0.0,0.0,58710602.35,182784671.65,1.34,0.62,1320.0,39.17,60.76,0.0,0.08,15.0,0.0,0.0,58710602.35,182784671.65,22996942.940495,219829223.14999998
2021,Metals,3961091.69,31852853.96,2.62,5.88,0.5,14.31,18.05,1.7,2.45,934.0,41.54,53.43,3.1,1.93,15.0,0.0,1316604.51,23518448.3,8334405.66,1.7,2.45,934.0,41.54,53.43,3.1,1.93,15.0,0.0,1316604.51,23518448.3,8334405.66,9769563.42382,27891762.27
2021,Minerals,1539622.61,421328.23,1.02,0.08,0.15,20.41,53.63,0.4,0.09,92.0,8.7,85.87,0.0,5.43,35.47,0.0,0.0,60223.65,358925.12,0.4,0.09,92.0,8.7,85.87,0.0,5.43,35.47,0.0,0.0,60223.65,358925.12,5239.45755,-1118294.3800000001
2021,Miscellaneous,18214984.09,102027994.15,12.06,18.84,1.75,8.43,9.41,3.79,1.44,825.0,33.94,47.27,6.67,12.12,182.34,0.0,430120.91,27859793.09,63849951.3,3.79,1.44,825.0,33.94,47.27,6.67,12.12,182.34,0.0,430120.91,27859793.09,63849951.3,9455613.774745999,83813010.06
2021,Plastic or Rubber,6850558.46,32878060.2,4.53,6.07,1.2,7.73,5.9,3.6,4.19,361.0,77.84,22.16,0.0,0.0,14.0,0.0,0.0,31139671.15,178143.32,3.6,4.19,361.0,77.84,22.16,0.0,0.0,14.0,0.0,0.0,31139671.15,178143.32,24239120.02316,26027501.74
2021,Raw materials,43031697.73,3704537.65,28.49,0.68,0.94,19.93,26.9,1.84,1.45,490.0,22.04,50.61,1.22,26.12,350.0,0.0,223.0,1636215.53,644766.14,1.84,1.45,490.0,22.04,50.61,1.22,26.12,350.0,0.0,223.0,1636215.53,644766.14,360621.90281199996,-39327160.08
2021,Stone and Glass,4529696.07,9588944.15,3.0,1.77,0.43,45.18,13.33,3.22,5.82,377.0,63.13,35.01,0.0,1.86,38.0,0.0,0.0,8811541.15,777269.23,3.22,5.82,377.0,63.13,35.01,0.0,1.86,38.0,0.0,0.0,8811541.15,777269.23,5562725.927995,5059248.08
2021,Textiles and Clothing,2049997.46,37466548.82,1.36,6.92,0.93,9.86,-0.81,8.91,10.34,1612.0,80.33,12.9,1.55,5.21,32.0,0.0,39460.49,36544488.67,764325.68,8.91,10.34,1612.0,80.33,12.9,1.55,5.21,32.0,0.0,39460.49,36544488.67,764325.68,29356187.748611003,35416551.36
2021,Transportation,13283475.95,18707756.16,8.79,3.45,2.36,8.28,8.54,2.14,1.83,219.0,48.86,51.14,0.0,0.0,25.0,0.0,0.0,15551009.12,2154595.67,2.14,1.83,219.0,48.86,51.14,0.0,0.0,25.0,0.0,0.0,15551009.12,2154595.67,7598223.056031999,5424280.210000001
2021,Vegetable,23998845.94,1595849.92,15.89,0.29,3.35,19.98,35.53,2.71,2.15,436.0,31.42,27.29,1.38,39.91,29.8,0.0,223.0,1394717.42,208212.95,2.71,2.15,436.0,31.42,27.29,1.38,39.91,29.8,0.0,223.0,1394717.42,208212.95,438220.213364,-22402996.020000003
2021,Wood,4713012.48,9537350.47,3.12,1.76,1.36,8.93,1.54,0.67,0.84,451.0,18.63,80.49,0.0,0.89,18.0,0.0,0.0,2075080.19,5616047.99,0.67,0.84,451.0,18.63,80.49,0.0,0.89,18.0,0.0,0.0,2075080.19,5616047.99,386587.43939699995,4824337.99
2022,All Products,153837022.41,575688091.17,100.0,100.0,1.0,0.68,-0.22,3.61,2.86,9270.0,54.75,38.12,0.01,7.12,350.0,0.0,56900.61,243669575.16,227970641.15,3.61,2.86,9270.0,54.75,38.12,0.01,7.12,350.0,0.0,56900.61,243669575.16,227970641.15,133409092.4001,421851068.76
2022,Animal,6218283.77,2000442.9,4.04,0.35,1.58,4.04,3.1,0.75,0.13,140.0,17.86,73.57,0.0,8.57,24.55,0.0,0.0,191324.52,1680651.47,0.75,0.13,140.0,17.86,73.57,0.0,8.57,24.55,0.0,0.0,191324.52,1680651.47,34170.55927199999,-4217840.869999999
2022,Capital goods,41446947.54,259797138.45,26.94,45.13,0.87,-4.12,-2.85,1.29,0.57,1503.0,37.59,62.14,0.0,0.27,25.0,0.0,0.0,52016106.63,130251757.91,1.29,0.57,1503.0,37.59,62.14,0.0,0.27,25.0,0.0,0.0,52016106.63,130251757.91,19552854.482217003,218350190.91
2022,Chemicals,20401660.32,32560306.39,13.26,5.66,1.8,0.44,1.22,2.9,2.28,1523.0,69.01,30.14,0.07,0.79,8.2,0.0,56900.61,15203393.68,12437572.27,2.9,2.28,1523.0,69.01,30.14,0.07,0.79,8.2,0.0,56900.61,15203393.68,12437572.27,10491861.978568,12158646.07
2022,Consumer goods,24879931.41,254514935.44,16.17,44.21,1.62,1.24,-3.78,5.0,4.79,3266.0,62.46,27.31,0.03,10.2,350.0,0.0,56900.61,153065188.04,72510797.56,5.0,4.79,3266.0,62.46,27.31,0.03,10.2,350.0,0.0,56900.61,153065188.04,72510797.56,95604516.449784,229635004.03
2022,Food Products,2049167.55,3309338.94,1.33,0.57,1.25,1.6,-1.01,7.1,7.5,643.0,45.88,20.53,0.0,33.59,350.0,0.0,0.0,2776492.11,503119.19,7.1,7.5,643.0,45.88,20.53,0.0,33.59,350.0,0.0,0.0,2776492.11,503119.19,1273854.5800680001,1260171.39
2022,Footwear,86884.75,20318934.51,0.06,3.53,0.27,-1.36,4.58,7.77,13.28,197.0,72.08,17.77,0.0,10.15,57.25,0.0,0.0,18203101.44,2115833.08,7.77,13.28,197.0,72.08,17.77,0.0,10.15,57.25,0.0,0.0,18203101.44,2115833.08,13120795.517952,20232049.76
2022,Fuels,13472676.83,247029.69,8.76,0.04,0.54,14.91,-5.55,0.18,0.06,27.0,0.0,88.89,0.0,11.11,16.97,0.0,0.0,40733.95,206295.73,0.18,0.06,27.0,0.0,88.89,0.0,11.11,16.97,0.0,0.0,40733.95,206295.73,0.0,-13225647.14
2022,Hides and Skins,673201.17,4504652.32,0.44,0.78,1.12,-8.81,-2.91,4.35,10.75,195.0,85.13,14.36,0.0,0.51,20.0,0.0,0.0,4492367.86,12284.46,4.35,10.75,195.0,85.13,14.36,0.0,0.51,20.0,0.0,0.0,4492367.86,12284.46,3824352.759218,3831451.1500000004
2022,Intermediate goods,32393718.08,46811432.03,21.06,8.13,0.93,2.27,3.78,3.93,3.04,3544.0,59.99,35.89,0.0,4.12,118.41,0.0,0.0,23887476.91,11848029.8,3.93,3.04,3544.0,59.99,35.89,0.0,4.12,118.41,0.0,0.0,23887476.91,11848029.8,14330097.398309,14417713.950000003
2022,Mach and Elec,30872838.37,258664731.04,20.07,44.93,0.68,-1.66,-0.68,1.34,0.9,1325.0,39.77,60.15,0.0,0.08,15.0,0.0,0.0,66869342.44,125452141.5,1.34,0.9,1325.0,39.77,60.15,0.0,0.08,15.0,0.0,0.0,66869342.44,125452141.5,26593937.488388002,227791892.67
2022,Metals,4602399.63,34520715.3,2.99,6.0,0.59,1.73,9.57,1.82,2.59,927.0,44.55,53.51,0.0,1.94,23.05,0.0,0.0,24720048.99,9558988.45,1.82,2.59,927.0,44.55,53.51,0.0,1.94,23.05,0.0,0.0,24720048.99,9558988.45,11012781.825044999,29918315.669999998
